Times,H,V,M,North Pole,South Pole,Maximum Radius at t
0.0,1.0,-0.6300793600809346,0.0,2.0,0.0,1.0
0.0015341680756939071,0.9990333523606102,-0.6300793600809346,1.0,1.9990333523606103,-0.000966647639389806,1.0
0.0030683361513878142,0.9980667762498149,-0.6300327363793576,2.0,1.9980672277640306,-0.0016064394919843572,1.0000507258059226
0.004602504227081722,0.9971005367857255,-0.6298133036384166,2.0,1.9971034268696002,-0.0007343404593284086,1.0003327675852727
0.0061366723027756285,0.9961343208049791,-0.6297979967477528,2.0,1.9961389780714442,8.431261578456528e-5,1.0005863108165753
0.007670840378469535,0.9951681381345836,-0.629776284426006,2.0,1.9951737508937912,0.0008323558461778013,1.0008007450797833
0.009205008454163444,0.9942019977893163,-0.6297486961005226,2.0,1.9942077304629011,0.001498421026597807,1.0009675174336772
0.01073917652985735,0.9932359078879602,-0.6297158157974682,2.0,1.993241003675336,0.0020770454569164487,1.001080298191067
0.012273344605551257,0.9922698756163743,-0.6296782516146985,2.0,1.992273733984065,0.0025683118332905375,1.0011350116873778
0.013807512681245164,0.9913046563147211,-0.6291483423134898,3.0,1.991301095733502,0.0022098571546422807,1.0009586405293054
0.01534168075693907,0.9903400379811388,-0.6287566198676183,3.0,1.9903259056596783,0.0013030364829649255,1.001532454735956
0.01687584883263298,0.989375485959309,-0.6287133966031534,3.0,1.989353075259396,0.00048592657466450806,1.0020566333000327
0.018410016908326887,0.9884110288633238,-0.6286515221280496,3.0,1.9883828517858522,-0.0002209339538926658,1.0025153534657458
0.019944184984020792,0.9874466920005897,-0.6285731518027883,3.0,1.9874151346689397,-0.0008065937867872686,1.0028964255764277
0.0214783530597147,0.9864824971423857,-0.6284805905427893,3.0,1.9864495372060622,-0.0012693329249636731,1.003191458079392
0.023012521135408606,0.9855184624845464,-0.6283761688909784,3.0,1.985485476359195,-0.0016155750014543724,1.0033957919243666
0.024546689211102514,0.9845546027763249,-0.6282621333947292,3.0,1.9845222752460567,-0.0018582567455062149,1.0035082355523468
0.026080857286796422,0.9835909295871501,-0.6281405567241206,3.0,1.983559263328753,-0.0020148708970236795,1.00353064202154
0.027615025362490327,0.9826274516759235,-0.6280132708346456,3.0,1.9825958616211765,-0.0021054017903505695,1.0034673757449952
0.029149193438184236,0.9816641754256867,-0.6278818243568892,3.0,1.9816316439015962,-0.0021503540061479365,1.0033247178875353
0.03068336151387814,0.9807011053076449,-0.6277474634624232,3.0,1.9806663692708613,-0.002169038603969664,1.0035106663161604
0.03221752958957205,0.9797390249737955,-0.6271023032558748,4.0,1.979705238078283,-0.0018305510589935459,1.0041270905691855
0.03375169766526596,0.9787781260878134,-0.626332213012239,4.0,1.9787485927122215,-0.001097748759408157,1.0048778846924133
0.03528586574095986,0.9778174037543937,-0.6262171326862382,4.0,1.97778833382543,-0.000482223607743526,1.005542680597825
0.036820033816653774,0.9768569050394404,-0.6260713739065141,4.0,1.9768247290822618,1.0582800040737084e-5,1.0061087514470393
