0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9486832980505052
-0.0010401574645736795,-0.0021726494665839156,-0.003697816621465825,-0.005598411114259438,-0.007852824435930413,-0.010435194812721546,-0.013315552828461625,-0.016460006058632314,-0.019830963161672478,-0.023387397458291322,-0.02708514957585707,-0.03087726824581926,-0.03471438782248006,-0.03854514054744626,-0.04231660102329051,-0.045974759791159336,-0.04946502234032073,-0.05273272932406941,-0.05572369322802276,-0.0583847462462988,-0.06066429368137325,-0.06251286680757505,-0.06388366883880195,-0.06473310742992562,-0.0650213070290746,-0.0647125943934114,-0.06377595069097756,-0.06218542383999403,-0.059920495086271834,-0.05696639428765209,-0.053314358957082336,-0.04896183280525447,-0.04391260030878395,-0.038176854696873756,-0.03177119768185412,-0.024718570238290157,-0.017048114741223634,-0.008794969785177107,0.48231493216689914
-0.0013738762484405633,-0.0028694861907059784,-0.004883091301339997,-0.007391099141050527,-0.01036371323977854,-0.013765010514330508,-0.01755309282535308,-0.021680317521185034,-0.026093610808651264,-0.03073486659171129,-0.03554143203325586,-0.04044667953497798,-0.04538066311392753,-0.050270855308350924,-0.055042958803566834,-0.05962178497223793,-0.06393218952068203,-0.06790005347812056,-0.07145329591809717,-0.07452290312298149,-0.07704395745695088,-0.07895664806243485,-0.08020724469833965,-0.08074901564773403,-0.08054307068130914,-0.07955911060243963,-0.07777606593779121,-0.07518260887602192,-0.07177752458100434,-0.06756993048211607,-0.06257933502183824,-0.056835530552744436,-0.050378318539595734,-0.04325706884292502,-0.03553011853434181,-0.027264019311681393,-0.018532646033913625,-0.009416182074636167,0.8257097190171817
-0.0014702499708927634,-0.0030703790838347493,-0.005223677424990993,-0.007903479188549221,-0.011075704208380052,-0.01469883111160469,-0.018723993382722317,-0.023095210663542823,-0.02774976551151555,-0.03261873320004287,-0.03762766897640165,-0.04269745352498593,-0.04774529326866958,-0.052685867657549464,-0.05743261084649137,-0.061899110280353276,-0.06600059984121663,-0.0696555205376577,-0.07278711741858884,-0.07532503766762898,-0.07720689187194828,-0.0783797384460324,-0.07880145029018662,-0.07844192311059642,-0.07728408651777023,-0.07532468210061197,-0.07257477713664523,-0.06905998837780168,-0.06482039731699678,-0.059910146304614685,-0.054396713601920964,-0.04835987463918015,-0.041890366063145404,-0.0350882782633797,-0.02806121060593505,-0.020922231234369457,-0.013787689709015102,-0.006774935678066913,0.76233106436838
-0.0015970396132567377,-0.003334634476765235,-0.0056715558882311145,-0.008576952547070096,-0.012010892527269435,-0.0159241941323661,-0.020258452215621336,-0.024946283855949724,-0.02991181337088078,-0.03507141153335793,-0.04033469754857102,-0.045605804906327596,-0.050784903783397006,-0.0557699634264367,-0.060458728166169554,-0.0647508707303325,-0.06855027672849964,-0.07176740501522007,-0.07432166056827688,-0.07614371002445594,-0.0771776655579319,-0.07738306078404995,-0.07673654316850435,-0.07523321126175023,-0.07288753207679716,-0.06973378405332963,-0.06582598410890987,-0.06123727290908116,-0.056058750171878974,-0.05039777089332281,-0.04437573305604188,-0.038125406799582026,-0.03178787328828481,-0.02550915772485076,-0.019436654304500835,-0.013715450681862897,-0.008484665187361384,-0.003873911236448885,0.6855692602217066
-0.004743800991895004,-0.009796789506758925,-0.01641982305112368,-0.02437890216931283,-0.03339020891646333,-0.04312790787160827,-0.05323344907202722,-0.06332614115489503,-0.07301472044463884,-0.08190960480177654,-0.08963549093539981,-0.09584393167801974,-0.10022551641781331,-0.10252127432708762,-0.10253292689037681,-0.10013163398581502,-0.09526490662972874,-0.08796139939658672,-0.07833334609837485,-0.06657646282488289,-0.05296721181087593,-0.037857396318575154,-0.021666138921323314,-0.004869380984099259,0.012012872848629619,0.028431257620448364,0.04382331260472203,0.05763085176544214,0.06931792642621357,0.07838882305699697,0.08440551299397304,0.08700396419527899,0.08590873923581759,0.0809453392925062,0.07204981060593567,0.05927520661226511,0.04279459345031033,0.022900395787422326,-0.33240461518478054
-0.006712889242562248,-0.013840014581161637,-0.02314264110358458,-0.03425677364597043,-0.046741548116758076,-0.06009206972809464,-0.07375482175690053,-0.08714525629163372,-0.09966708999957073,-0.11073274864723062,-0.1197843372701498,-0.12631446179619477,-0.12988619566105783,-0.13015147425981624,-0.12686721321025193,-0.11990848497448965,-0.10927815321175502,-0.09511245519482445,-0.07768213853402754,-0.057388896982702844,-0.03475700771548883,-0.010420244452633804,0.014895678693805965,0.04039469557183503,0.06523539512769361,0.08855867149004268,0.10951710075502238,0.12730501763338165,0.14118819133557875,0.15053196883554587,0.15482676901481401,0.15370987511576106,0.14698258503371184,0.13462193633887115,0.11678642009708934,0.09381532673713783,0.06622161852788681,0.03467848525126003,-0.8922776993053716
-0.006922412684862928,-0.014269976742392125,-0.023854757441147987,-0.03529387028434034,-0.048121565309365295,-0.06180263539940696,-0.07574902384653903,-0.08933923523013822,-0.10194001464607971,-0.11292962874773793,-0.12172196471184814,-0.12779056712303427,-0.13069166478032415,-0.13008520598260484,-0.1257529274585831,-0.11761253293950402,-0.10572715482651411,-0.09030941671060927,-0.07171960340495966,-0.05045767368603654,-0.027149111370607115,-0.002524892256432406,0.022603864990122353,0.047375711415576616,0.07091202870212826,0.0923521989312939,0.11088927299184351,0.1258045241131899,0.13649924784574877,0.1425222296809245,0.1435914485234267,0.13960881520886403,0.1306670514970957,0.11704818244421765,0.09921352503918067,0.07778548608337178,0.05352190778887206,0.027284095097984618,-0.8124949218575953
-0.007224447350684467,-0.014888179893665547,-0.024875315069168083,-0.03677437206175865,-0.05008258175900197,-0.06422034746696667,-0.07854979132776878,-0.09239696738340242,-0.10507710788024055,-0.11592206007375565,-0.12430887884303864,-0.129688379038289,-0.1316123339361269,-0.12975794498898952,-0.12394821404694298,-0.11416693052964995,-0.10056714709430138,-0.08347225811132339,-0.06336911044791435,-0.04089295480165855,-0.016804471643219597,0.008040442954156036,0.032726995672580535,0.05632236139425423,0.0779191769590827,0.09667947130102832,0.1118766810355353,0.12293337568718762,0.12945243805780882,0.1312397152427898,0.1283165663472957,0.12092126494462357,0.10949883839644342,0.09467960429973958,0.07724735235356286,0.05809877070957227,0.03819628295404533,0.018516903348125422,-0.7105556003195992
-0.007608785162585411,-0.015673706550282693,-0.026169590079577996,-0.03864730082306289,-0.052555684055048804,-0.06725756284183511,-0.08205098287537048,-0.09619524487245977,-0.10894094556798968,-0.11956293043366896,-0.12739476571270375,-0.13186308696939536,-0.132519999359548,-0.12907161325318853,-0.1214008165744441,-0.10958252602421138,-0.09388992991814836,-0.07479063366891524,-0.05293213298455943,-0.02911664717016453,-0.004266012837867515,0.020621974752955907,0.04452372785724401,0.06644391837351445,0.08547034986102744,0.10082631699333729,0.11191706813249601,0.11836717166929665,0.12004601340017332,0.11707930569395658,0.10984533460323383,0.09895565475690551,0.08522099488897743,0.06960418014795468,0.05316282827497825,0.03698535653340866,0.022124377347466823,0.009531813309442992,-0.5956074391323275
-0.008064342780621098,-0.016603841736520016,-0.02769986251416531,-0.04085725286180675,-0.0554659276335084,-0.07081889513961125,-0.08613698844901521,-0.10059978092703888,-0.11338170525384425,-0.12369193134670202,-0.1308161246559425,-0.13415783938470502,-0.1332770394836629,-0.12792311990233793,-0.11805985203619655,-0.10387992178102336,-0.08580717444775181,-0.0644853205812122,-0.04075266533314257,-0.01560335809557067,0.009863341785402623,0.034503297496916024,0.0571938421360669,0.07690213751873007,0.09275097747581618,0.10407732664554159,0.11047910739826661,0.1118463457603301,0.10837374122207832,0.10055297927251258,0.0891445708752815,0.07513056484565563,0.05965100525108258,0.04392835991995762,0.02918520028327132,0.016561062031614216,0.007034589793105679,0.0013567396054075854,-0.47668518661583387
