Times,H,V,M,North Pole,South Pole,Maximum Radius at t
4.343229822289451,0.9978457424335676,0.004941626235329545,2.0,1.9979845504608549,-0.0017212920841406243,1.0001370148351312
4.344763990365145,0.9978533242075651,0.00494194483491135,2.0,1.9979942742804846,-0.0017216952110766792,1.0001392336158859
4.346298158440839,0.9978609064658965,0.004942260532941234,2.0,1.998004007913632,-0.0017220972718147154,1.000141458773755
4.347832326516532,0.9978684892041225,0.004942573337351917,2.0,1.9980137517307353,-0.001722498374946313,1.0001436906198113
4.349366494592227,0.9978760724178144,0.004942883255079998,2.0,1.9980235060916476,-0.0017228986285185988,1.0001459294569934
4.350900662667921,0.9978836561025526,0.00494319029207178,2.0,1.9980332713455269,-0.0017232981399001313,1.000148175579959
4.352434830743615,0.9978912402539252,0.004943494453291507,2.0,1.9980430478307292,-0.0017236970156545572,1.0001504292749643
4.353968998819308,0.9978988248675265,0.004943795742729926,2.0,1.998052835874708,-0.0017240953614113819,1.0001526908197391
4.355503166895002,0.9979064099389552,0.004944094163413902,2.0,1.998062635793922,-0.0017244932817460645,1.000154960483369
4.357037334970697,0.9979139954638134,0.0049443897174186735,2.0,1.998072447893759,-0.0017248908800501228,1.000157238526179
4.35857150304639,0.9979215814377049,0.004944682405879226,2.0,1.9980822724684584,-0.001725288258414892,1.0001595251996314
4.360105671122084,0.9979291678562339,0.0049449722290053994,2.0,1.9980921098010416,-0.0017256855175025176,1.0001618207462275
4.361639839197778,0.9979367547150032,0.004945259186092994,2.0,1.9981019601632628,-0.0017260827564492542,1.0001641253994056
4.3631740072734715,0.9979443420096135,0.004945543275543915,2.0,1.9981118238155497,-0.0017264800727332386,1.00016643938346
4.364708175349166,0.9979519297356615,0.004945824494879946,2.0,1.998121701006959,-0.0017268775620726817,1.0001687629134455
4.36624234342486,0.9979595178887389,0.004946102840760535,2.0,1.9981315919751395,-0.0017272753183227296,1.0001710961951102
4.367776511500554,0.9979671064644309,0.004946378309003911,2.0,1.998141496946294,-0.0017276734333587784,1.0001734394248132
4.369310679576247,0.997974695458315,0.004946650894603319,2.0,1.9981514161351543,-0.0017280719969907654,1.0001757927894537
4.3708448476519415,0.9979822848659599,0.004946920591751022,2.0,1.9981613497449546,-0.0017284710968532568,1.000178156466412
4.372379015727636,0.997989874682924,0.004947187393856614,2.0,1.9981712979674162,-0.0017288708183275103,1.0001805306234866
4.373913183803329,0.9979974649047546,0.004947451293571715,2.0,1.9981812609827276,-0.0017292712444400005,1.0001829154188324
4.375447351879023,0.9980050555269866,0.004947712282812234,2.0,1.9981912389595324,-0.001729672455783482,1.0001853110009178
4.376981519954717,0.9980126465451413,0.0049479703527816,2.0,1.9982012320549278,-0.0017300745304360543,1.000187717508474
4.378515688030411,0.9980202379547255,0.004948225493996437,2.0,1.9982112404144496,-0.0017304775438874431,1.0001901350704474
4.380049856106105,0.9980278297512305,0.004948477696311071,2.0,1.998221264172078,-0.0017308815689635049,1.0001925638059632
4.381584024181799,0.998035421930131,0.0049487269489439985,2.0,1.99823130345023,-0.001731286675761723,1.00019500382429
4.383118192257492,0.998043014486884,0.004948973240503316,2.0,1.9982413583597682,-0.0017316929315926988,1.000197455224809
4.384652360333186,0.9980506074169285,0.004949216559015493,2.0,1.9982514289999944,-0.0017321004009138719,1.0001999180969785
4.386186528408881,0.9980582007156842,0.004949456891950957,2.0,1.9982615154586645,-0.0017325091452863317,1.0002023925203158
4.387720696484575,0.9980657943785506,0.004949694226252961,2.0,1.9982716178119886,-0.0017329192233261903,1.0002048785643753
